#,ID,Dimension,Country,Text,Label Primary,Label Manual,Notes
324,168346,health,us,"I have to laugh that the Trumpkins have to pretend to love Israel and sending billions to subsidize their universal healthcare system for muslims and rabbis who do nothing all day , as they work their asses off and lose their own healthcare subsidies .",ANTI_EQUALITY,ANTI_EQUALITY,
325,498649,health,us,Though Bullock said he supports a public in favor of a universal healthcare system is wishlist economics and would disrupt the lives of the millions who benefit from their private health care plans .,ANTI_EQUALITY,ANTI_EQUALITY,
326,594481,health,us,"These kits and safe injection sites are viewed by substance misuse experts as important tools in the conservatives twisted the announcement , and its language about improving health equity , to mock and denounce the program as an offensive handout to racial minorities .",ANTI_EQUALITY,PRO_EQUALITY,
327,527771,health,nz,so in NZ our taxes ca n't keep pace with so many new people as our taxes are not paying for improved health and education but paying more employment subsidies for cheap labour for exploitative employers and super and family visas who can get the pension and free health care .,ANTI_EQUALITY,ANTI_EQUALITY,
328,850229,health,au,"Premier Danielle Smith said the measures will preserve choice for children and youth , however the legislation limits access to health care , education and sports for gender diverse people depending on their age .",ANTI_EQUALITY,ANTI_EQUALITY,
329,497939,health,us,"Secondly , the unanimous consensus among the candidates that free health care should be given to all illegal immigrants was a slap in the face to working-class Americans , veterans and the retired American population .",ANTI_EQUALITY,ANTI_EQUALITY,
330,691963,health,ng,"The free health care policy for children from 6 years below and the elderly from 60 years and above is no more , since the advent of this present evil administration .",ANTI_EQUALITY,PRO_EQUALITY,
331,194855,health,gb,"Last night Professor Peter Goldblatt , of University College London 's Institute for Health Equity , said older British women suffered relatively poor health because they were liberated from domestic life earlier , which meant they adopted the traditionally male pursuit of smoking sooner .",ANTI_EQUALITY,ANTI_EQUALITY,
332,496196,health,ie,"This is not only a discriminatory policy , it also is the thin end of the wedge of paying for what should be free health care .",ANTI_EQUALITY,PRO_EQUALITY,
333,825460,health,us,Vance criticized Harris for supporting an end to fracking and providing universal healthcare for undocumented immigrants as well as her policy on the US border .,ANTI_EQUALITY,NEUTRAL,
334,811974,health,za,"So , in order to offer free healthcare to people who currently choose to pay -- above and beyond their taxes -- for private care , the NHI will reduce the quality of their healthcare to the same level currently available to those who are now dependent upon a dysfunctional state .",ANTI_EQUALITY,ANTI_EQUALITY,
335,97710,health,gh,"So let us not make it look like we want to support it with tax otherwise we are going back to the Kwame Nkrumah days where we have free healthcare nationwide , he added .",ANTI_EQUALITY,ANTI_EQUALITY,
336,352723,health,us,"ADVERTISEMENT The five states newly added to the list have introduced bills in their legislatures this year that prevent transgender women and girls from participating in school sports consistent with their gender identity , block access to health care and allow the discrimination of the LGBTQ community , Bonta said .",ANTI_EQUALITY,ANTI_EQUALITY,
337,2311,health,us,"all day , Oprah , jerry Springer , Soaps and the likes while millions of hard working Americans must work harder and longer to pay for all these entitlements ; they can even buy alcohol and drugs with food stamps and to top it off soon , free health care , and i ask myself again and again:why work ?",ANTI_EQUALITY,ANTI_EQUALITY,
338,8499,health,ca,"While poor access to health care sends some Americans to an early grave , its effects pale beside the damage caused by unhealthy lifestyles , says Samuel Preston of the University of Pennsylvania , co-chair of the NRC panel .",ANTI_EQUALITY,ANTI_EQUALITY,
339,95829,health,sg,"Dr David Bann , of the Institute of Education at UCL said : Our study shows that people from a disadvantaged background are biologically different which could explain health inequalities .",ANTI_EQUALITY,ANTI_EQUALITY,
340,116372,health,au,"HPH : hbtm : 23 May 2016 11:08:26am not all of the 800,000 disabled are in WheelchairsWhat they do with my tax money is buy food , pay rent AND get FREE health care , FREE Education , FREE roads , FREE courts , FREE police , Why did I pay my tax ?",ANTI_EQUALITY,ANTI_EQUALITY,
341,163977,health,sg,"We see that now happening - the Affordable Healthcare Act in the US is being unwound , Trans Pacific Partnership being put to a stop .",ANTI_EQUALITY,NEUTRAL,
342,739375,health,bd,"The Gulf states ' shift to mandatory private health insurance for all , including low-paid workers , has created fresh hurdles to healthcare access .",ANTI_EQUALITY,NEUTRAL,
343,537672,health,za,Disadvantages of free healthcare One of the biggest cons estimated that about 85% of costs related to health are associated with chronic illnesses mostly related to lifestyle choices .,ANTI_EQUALITY,ANTI_EQUALITY,
344,117215,health,gb,Ministers will in the coming weeks announce tighter residency rules to ensure that it is harder for migrants to use EU rules to get free healthcare in the UK .,ANTI_EQUALITY,ANTI_EQUALITY,
345,100561,health,bd,"Clinton charged that Sanders ' proposal for single-payer universal healthcare coverage would jeopardize Obamacare , calling it a great mistake , and said his plans for free college education would be too costly to be realistic .",ANTI_EQUALITY,NEUTRAL,
346,501794,health,us,"In other words , if Democrats have their way , not only will it no longer be illegal to cross our border without permission , but we 'll have some free healthcare waiting when you get here .",ANTI_EQUALITY,ANTI_EQUALITY,
347,144403,health,ng,"Free healthcare delivery is not something that is really feasible ; somebody has to of the public getting the services , we are not there yet .",ANTI_EQUALITY,ANTI_EQUALITY,
348,6159,health,us,") Understandably , they resent Medicaid recipients getting free medical instead of demanding universal health care and other benefits , they demand less government spending .",ANTI_EQUALITY,NEUTRAL,
349,219794,health,gb,"The legitimacy of this process is bolstered by the creation of a growing class of ' undeserving ' patients -- starting with migrants and expanding to include smokers or people with high BMI , it is becoming mandatory to ' earn ' your right to health care .",ANTI_EQUALITY,PRO_EQUALITY,
350,545034,health,ca,") ENLIGHTENING REPORT Re : Docs show asylum-claimant health access expanded to 20 years , column , March 8 Thank you , is it that our government is providing , in some cases , 20 years of access to health care to illegal border crossers and asylum claimants whose cases have not been heard when I , a senior Canadian citizen , has to delay dental work because I can not afford the cost .",ANTI_EQUALITY,ANTI_EQUALITY,
351,400310,health,us,"Typhoid fever , caused by Salmonella enterica serovar Typhi bacteria , is endemic to Pakistan , parts of which suffer from poor infrastructure , crowded urban areas , and insufficient access to healthcare .",NEUTRAL,NEUTRAL,
352,452715,health,ph,"RATING : FALSE The Facts : At the time the claim was posted in October 2018 , the universal health care bill had not yet been passed into law .",NEUTRAL,NEUTRAL,
353,871735,health,ng,"Dr Olatokunbo Ali , managing director at Leadway Health , highlighted the urgency of achieving universal health coverage , while Dr Damilola Adeyemi-Levites , chief investment officer at HealthCap Africa , explored the pivotal role of startups in shaping the future of healthcare .",NEUTRAL,NEUTRAL,
354,76189,health,ie,While the latest data from the OECD acknowledges that the introduction of universal healthcare greatly expanded health added that the range of health services and goods covered remains limited .,NEUTRAL,NEUTRAL,
355,203029,health,nz,"Someone threw rotten food at its front door in 2014 and , before that , wrote Health Care For All near the spot of the latest incident .",NEUTRAL,NEUTRAL,
